zone,hour,orders_per_hour,active_riders,congestion_index,avg_delivery_time,platform_status,order_drop_percentage,oversupply_ratio,peak_hour_flag,activity_disruption_probability
Electronic City,19,61.599999999999994,39,0.5280830470603987,30.885314578383756,1,0.0,0.623003194888179,1,0.1747640083491335
HSR Layout,19,28.189100420354656,46,0.2220555827020195,25.260402385663223,1,0.5301816596607558,1.5759307185747482,1,0.43657680114413666
Koramangala,19,37.8,53,0.25443554890044395,35.92706878641842,1,0.37,1.365979381443299,1,0.3063735868042727
Indiranagar,20,70.0,18,0.7888320935498729,31.21814758688447,1,0.0,0.2535211267605634,1,0.2650286648093913
Whitefield,20,37.8,46,0.26395321611621375,39.05929385758454,1,0.37,1.1855670103092784,1,0.3470335452709943
Electronic City,20,64.39999999999999,47,0.6538411332064665,32.549215081086956,1,0.0,0.7186544342507646,1,0.13215504007383239
HSR Layout,20,56.0,45,0.6516861713465616,36.72910622077088,1,0.06666666666666665,0.7894736842105263,1,0.22672115367460005
Koramangala,20,82.6,18,0.7639884988066481,38.96643536290837,1,0.0,0.215311004784689,1,0.17709638074683676
Indiranagar,21,49.0,38,0.5868869821339497,36.8609696290186,1,0.18333333333333335,0.76,1,0.2874037597701654
Whitefield,21,67.19999999999999,35,0.374686674550584,37.21065355469642,1,0.0,0.5131964809384165,1,0.2135311251550374
Electronic City,21,40.25678793054452,52,0.8004415171783796,38.2741278754136,1,0.32905353449092467,1.2603986545811952,1,0.47917314644426
HSR Layout,21,44.8,46,0.41160993288564207,36.52797920906928,1,0.2533333333333334,1.0043668122270744,1,0.21706908458097707
Koramangala,21,35.0,39,0.6788841894941152,22.173112843917252,1,0.41666666666666663,1.0833333333333333,1,0.41147424090808116
Indiranagar,22,30.6,40,0.3398930813598943,24.99443869184717,1,0.49,1.2658227848101264,0,0.37240486232201075
Whitefield,22,21.6,20,0.3937232950614681,38.60654658667819,1,0.6399999999999999,0.8849557522123893,0,0.41706708916006374
Electronic City,22,45.0,23,0.5654048944101493,33.14269542894223,1,0.25,0.5,0,0.2751796405423623
HSR Layout,22,36.9,50,0.43580859179210535,23.718058720007136,1,0.385,1.3192612137203166,0,0.365997778330975
Koramangala,22,39.6,45,0.6046642871380792,39.04613511317086,1,0.33999999999999997,1.108374384236453,0,0.407181705100048
Indiranagar,23,27.900000000000002,30,0.6463649992126198,31.36286166855293,1,0.5349999999999999,1.0380622837370241,0,0.4448386217739568
Whitefield,23,48.6,41,0.27485524444702075,29.08083271858768,1,0.18999999999999995,0.8266129032258064,0,0.1711876118174009
Electronic City,23,46.800000000000004,45,0.8361959645176251,26.439178089307536,1,0.21999999999999997,0.9414225941422594,0,0.25223185443540774
HSR Layout,23,44.1,24,0.6149684457460498,19.013848566054364,1,0.265,0.532150776053215,0,0.3168521400881913
Koramangala,23,47.7,53,0.21714027750308348,19.100263199437155,1,0.20499999999999996,1.0882956878850103,0,0.18296061186073428
Indiranagar,0,36.9,46,0.6046582752553302,35.13980823819546,1,0.385,1.2137203166226913,0,0.4585335784742557
Whitefield,0,39.6,42,0.6252736538946351,16.553798178314185,1,0.33999999999999997,1.0344827586206897,0,0.3617131793697486
Electronic City,0,52.2,16,0.23714926980747145,34.06379523611767,1,0.13,0.3007518796992481,0,0.09351519866573599
HSR Layout,0,45.0,32,0.6333802867123945,27.63986004227114,1,0.25,0.6956521739130435,0,0.21439376610973943
Koramangala,0,38.7,19,0.7092742595432875,28.7797089885287,1,0.355,0.4785894206549118,0,0.4446464745956792
Indiranagar,1,21.6,35,0.8808681530235034,30.733759209409335,1,0.6399999999999999,1.5486725663716814,0,0.5793012728711665
Whitefield,1,43.2,27,0.20076407871606988,28.255892318147282,1,0.2799999999999999,0.6108597285067873,0,0.2098103205976505
Electronic City,1,46.800000000000004,18,0.7227785543043659,25.306813061859494,1,0.21999999999999997,0.37656903765690375,0,0.26984024515032917
HSR Layout,1,41.4,40,0.7713499081717092,21.596497138924082,1,0.31000000000000005,0.9433962264150944,0,0.3988776410164559
Koramangala,1,44.1,36,0.6620090959459222,28.65745174697202,1,0.265,0.7982261640798226,0,0.36156303641590515
Indiranagar,2,25.2,18,0.48771897830851807,34.74329408300029,1,0.5800000000000001,0.6870229007633588,0,0.4324151785114232
Whitefield,2,31.5,37,0.669286843620783,21.024639738657363,1,0.475,1.1384615384615384,0,0.47444386798205634
Electronic City,2,21.6,43,0.7430290534341433,31.215053065931976,1,0.6399999999999999,1.902654867256637,0,0.674449111360532
HSR Layout,2,36.0,22,0.5112510900277532,30.83134303872473,1,0.4,0.5945945945945946,0,0.3845896794784288
Koramangala,2,36.0,41,0.7542963039285913,22.177599167202764,1,0.4,1.1081081081081081,0,0.40659271343152364
Indiranagar,3,20.7,51,0.5190035660457007,38.71525424477358,1,0.655,2.350230414746544,0,0.6694670919469387
Whitefield,3,36.0,18,0.498372977669545,20.793123907866203,1,0.4,0.4864864864864865,0,0.27583625306619325
Electronic City,3,21.6,39,0.3753407891208557,29.77372400379003,1,0.6399999999999999,1.725663716814159,0,0.470785279714809
HSR Layout,3,43.2,21,0.710524523482837,35.79302813732964,1,0.2799999999999999,0.4751131221719457,0,0.3368225462740005
Koramangala,3,19.8,27,0.44293208047351923,19.904818725664185,1,0.6699999999999999,1.2980769230769231,0,0.4383366283378406
Indiranagar,4,34.2,39,0.38796829498025454,37.82102897389639,1,0.42999999999999994,1.1079545454545454,0,0.38802147403196097
Whitefield,4,14.521746605308646,38,0.7800605714687188,33.092409936716564,1,0.7579708899115225,2.448178092728526,0,0.6111020507641676
Electronic City,4,37.800000000000004,41,0.2735196453460926,25.758737448260685,1,0.3699999999999999,1.0567010309278349,0,0.29665459225531354
HSR Layout,4,44.1,23,0.21932222430111037,22.825595073895684,1,0.265,0.5099778270509978,0,0.2783145993596104
Koramangala,4,49.5,32,0.3033296293587156,23.52198450768095,1,0.17500000000000004,0.6336633663366337,0,0.20119736509315256
Indiranagar,5,45.0,43,0.5069283947064497,29.689530514037138,1,0.25,0.9347826086956522,0,0.34164787082165604
Whitefield,5,51.300000000000004,37,0.84110623248789,38.46590791003763,1,0.1449999999999999,0.7074569789674952,0,0.24096345958871956
Electronic City,5,17.133176526515513,21,0.8982834331321521,39.40675158102805,1,0.7144470578914082,1.1580982498732326,0,0.5049238027642364
HSR Layout,5,39.6,47,0.7308871332989437,22.48182231860077,1,0.33999999999999997,1.1576354679802956,0,0.40330670601938395
Koramangala,5,31.5,25,0.6595713053317303,16.389322721217535,1,0.475,0.7692307692307693,0,0.4788859624534072
Indiranagar,6,34.2,38,0.38661830378129214,38.41720598212237,1,0.42999999999999994,1.0795454545454544,0,0.3920455649688684
Whitefield,6,18.900000000000002,37,0.2926219110999704,26.36227700663637,1,0.6849999999999999,1.8592964824120601,0,0.5629893328540891
Electronic City,6,42.300000000000004,31,0.34924299793266433,30.377334146860036,1,0.29499999999999993,0.7159353348729791,0,0.2021342754440704
HSR Layout,6,19.8,44,0.39706336472649206,17.406103103939287,1,0.6699999999999999,2.1153846153846154,0,0.5479553887899468
Koramangala,6,15.305161272002401,47,0.48146492458769774,21.441547995917134,1,0.7449139787999599,2.882522853711586,0,0.6966774374659036
Indiranagar,7,19.975303659839913,40,0.3029601945892708,17.50742417319723,1,0.6670782723360015,1.9070045730296372,0,0.4936001385362724
Whitefield,7,33.300000000000004,34,0.7163791061336409,25.296244808308067,1,0.44499999999999995,0.9912536443148687,0,0.4443249356069918
Electronic City,7,20.7,18,0.6109890220803806,25.018354469859204,1,0.655,0.8294930875576038,0,0.5696225829972626
HSR Layout,7,40.5,20,0.6986713448938537,30.720994713967073,1,0.32499999999999996,0.4819277108433735,0,0.34575131782343604
Koramangala,7,30.6,20,0.7666242868341961,32.552564494646916,1,0.49,0.6329113924050632,0,0.3218826008940895
Indiranagar,8,30.6,35,0.5967196439168716,26.168765067269238,1,0.49,1.1075949367088607,0,0.39555946459500785
Whitefield,8,38.7,24,0.22802889650035468,15.434101897123643,1,0.355,0.6045340050377833,0,0.32663126048871927
Electronic City,8,45.9,29,0.8408159580305687,20.77133882338558,1,0.235,0.6183368869936035,0,0.28772503359492707
HSR Layout,8,12.581123496510905,29,0.8571517849491532,20.501692868871547,1,0.7903146083914849,2.1353167142210525,0,0.6387756947644587
Koramangala,8,25.2,26,0.7893001542850249,38.77593480182559,1,0.5800000000000001,0.9923664122137404,0,0.4369232568393179
Indiranagar,9,45.9,42,0.7373333859786175,20.569146910423747,1,0.235,0.8955223880597015,0,0.34007917934657794
Whitefield,9,19.8,39,0.6452784400420568,32.31293773133794,1,0.6699999999999999,1.875,0,0.6016470434357054
Electronic City,9,37.800000000000004,32,0.8787105282361565,33.63305943564343,1,0.3699999999999999,0.8247422680412371,0,0.4003062073147037
HSR Layout,9,42.300000000000004,32,0.6203575056969037,18.55697271714472,1,0.29499999999999993,0.7390300230946881,0,0.33876330141897937
Koramangala,9,27.900000000000002,36,0.4139648508147201,20.959642303836702,1,0.5349999999999999,1.245674740484429,0,0.4884811611330948
Indiranagar,10,42.300000000000004,27,0.35130767932446577,27.092590207879322,1,0.29499999999999993,0.6235565819861432,0,0.3103737099164206
Whitefield,10,44.1,43,0.8629250514859381,32.079946267124924,1,0.265,0.9534368070953436,0,0.34550120391696254
Electronic City,10,0.0,38,0.6899806589114678,19.618443542261964,0,1.0,38.0,0,1.0
HSR Layout,10,40.5,28,0.6721010246641825,21.437850045015093,1,0.32499999999999996,0.6746987951807228,0,0.35108623375575077
Koramangala,10,49.5,53,0.6414417330079142,19.288029701329464,1,0.17500000000000004,1.0495049504950495,0,0.2616072539963596
Indiranagar,11,36.0,23,0.2685783632765471,31.9939146920593,1,0.4,0.6216216216216216,0,0.3496867732691784
Whitefield,11,29.7,32,0.5641163288170046,39.660552789522264,1,0.505,1.0423452768729642,0,0.4229421444321215
Electronic City,11,53.1,50,0.387313124829497,18.81743864089121,1,0.11499999999999999,0.9242144177449167,0,0.2281719433266349
HSR Layout,11,30.6,25,0.505325978592617,19.426320091250474,1,0.49,0.7911392405063291,0,0.40000188594240055
Koramangala,11,24.3,29,0.6174335959238337,26.99102822437184,1,0.595,1.1462450592885376,0,0.49455581551487193
Indiranagar,12,40.599999999999994,42,0.7549528629792723,38.63307880250724,1,0.3233333333333335,1.0096153846153848,1,0.3955171992618973
Whitefield,12,60.199999999999996,51,0.8858671217225484,39.58046411990527,1,0.0,0.8333333333333334,1,0.26965293630843407
Electronic City,12,46.199999999999996,30,0.2465120872248397,21.77304028275132,1,0.2300000000000001,0.6355932203389831,1,0.1457363325238285
HSR Layout,12,51.8,44,0.8296519320920825,23.258700297679063,1,0.13666666666666671,0.8333333333333334,1,0.19280776143072542
Koramangala,12,0.0,35,0.4678644629516623,38.92172040493138,0,1.0,35.0,1,1.0
Indiranagar,13,43.4,33,0.5292161710126924,29.007585552030314,1,0.2766666666666667,0.7432432432432433,1,0.2848667950252063
Whitefield,13,62.99999999999999,24,0.7843974433757261,25.236711208565485,1,0.0,0.37500000000000006,1,0.22904992834672114
Electronic City,13,81.19999999999999,42,0.7133687715555039,27.5473256290038,1,0.0,0.5109489051094891,1,0.19725140926452545
HSR Layout,13,70.0,30,0.289570714875812,29.24773616723098,1,0.0,0.4225352112676056,1,0.2579612874530032
Koramangala,13,50.4,51,0.8263859326943759,26.33842766914296,1,0.16000000000000003,0.9922178988326849,1,0.2476140853643083
Indiranagar,14,47.7,44,0.5637124948339798,38.75967860447781,1,0.20499999999999996,0.9034907597535934,0,0.21472620452357988
Whitefield,14,25.2,40,0.783200924170598,28.70217170151624,1,0.5800000000000001,1.5267175572519085,0,0.5888773549196542
Electronic City,14,45.0,17,0.3783194500451011,30.41675083618003,1,0.25,0.3695652173913043,0,0.26108399416400974
HSR Layout,14,39.6,46,0.2398544698561194,27.057902609658044,1,0.33999999999999997,1.1330049261083743,0,0.2957131084023899
Koramangala,14,48.6,43,0.8978344902933566,33.27848896619299,1,0.18999999999999995,0.8669354838709677,0,0.2802290385639678
Indiranagar,15,48.6,33,0.2685358242096488,16.339972298221735,1,0.18999999999999995,0.6653225806451613,0,0.14197320440250374
Whitefield,15,28.8,28,0.5265931936002833,35.90857989464594,1,0.52,0.9395973154362416,0,0.39252846368472083
Electronic City,15,33.300000000000004,28,0.44152307652554384,33.544422782337634,1,0.44499999999999995,0.8163265306122448,0,0.31872003374505053
HSR Layout,15,27.0,25,0.8947690261834027,35.234666625975755,1,0.55,0.8928571428571429,0,0.48010009973326584
Koramangala,15,36.9,43,0.8194424338230748,19.870888064806934,1,0.385,1.1345646437994723,0,0.39190234700816196
Indiranagar,16,25.2,54,0.49528571265780563,17.426733203873415,1,0.5800000000000001,2.0610687022900764,0,0.5426519713080812
Whitefield,16,20.7,28,0.864329033631646,26.10332126895067,1,0.655,1.2903225806451613,0,0.5261200436483293
Electronic City,16,28.8,51,0.5500051515211175,32.43563645388888,1,0.52,1.7114093959731542,0,0.5341305625545079
HSR Layout,16,38.7,36,0.5078349365199096,27.774796249497946,1,0.355,0.906801007556675,0,0.31959854265235105
Koramangala,16,40.5,24,0.4992359796900847,27.113443755351415,1,0.32499999999999996,0.5783132530120482,0,0.3472594953818391
Indiranagar,17,45.0,30,0.8996153660943744,36.216632794679484,1,0.25,0.6521739130434783,0,0.38296444305121574
Whitefield,17,39.6,52,0.8699115031943834,34.925533691857915,1,0.33999999999999997,1.2807881773399015,0,0.5154579705222896
Electronic City,17,36.0,30,0.6660362593112139,16.91748041537799,1,0.4,0.8108108108108109,0,0.2677510687718482
HSR Layout,17,45.9,26,0.6789384204322764,18.57493877988597,1,0.235,0.5543710021321961,0,0.34707992147726646
Koramangala,17,18.900000000000002,52,0.5261686384640154,38.90592505243466,1,0.6849999999999999,2.6130653266331656,0,0.698498404346215
Indiranagar,18,51.300000000000004,36,0.7373633694910686,26.685944985930153,1,0.1449999999999999,0.6883365200764818,0,0.3281478084281473
Whitefield,18,19.8,20,0.7534613357047342,27.82738114171712,1,0.6699999999999999,0.9615384615384615,0,0.5472551543462192
Electronic City,18,45.0,31,0.38553047009793984,24.610827435728755,1,0.25,0.6739130434782609,0,0.24382025928841608
HSR Layout,18,18.0,16,0.5799056568567784,15.245013173349276,1,0.7,0.8421052631578947,0,0.4931473916560964
Koramangala,18,35.1,35,0.5342854587780197,25.117318036196927,1,0.4149999999999999,0.9695290858725761,0,0.4171606349146266
Indiranagar,19,81.19999999999999,29,0.7160880831771594,24.88481194592818,1,0.0,0.3527980535279806,1,0.19498078234198374
Whitefield,19,43.4,32,0.5551760933385839,33.435279063488665,1,0.2766666666666667,0.7207207207207208,1,0.183508298120458
Electronic City,19,32.199999999999996,31,0.31453574499904746,22.09661918287132,1,0.4633333333333334,0.9337349397590363,1,0.43860033921557884
HSR Layout,19,36.4,37,0.8955694528439193,24.661518603719852,1,0.3933333333333333,0.9893048128342247,1,0.34520380607366674
Koramangala,19,62.99999999999999,53,0.7241786480901118,23.335063305035334,1,0.0,0.8281250000000001,1,0.19667572411414871
Indiranagar,20,49.0,48,0.8760486253055924,16.85119914034785,1,0.18333333333333335,0.96,1,0.2967176041384779
Whitefield,20,71.39999999999999,37,0.8383830205772309,20.826745842371277,1,0.0,0.5110497237569062,1,0.17802369248299796
Electronic City,20,65.8,53,0.765728633772859,25.183081163847593,1,0.0,0.7934131736526946,1,0.2454374439303188
HSR Layout,20,43.4,35,0.886369017808105,22.47297898210192,1,0.2766666666666667,0.7882882882882883,1,0.3693901500665756
Koramangala,20,37.8,16,0.5609479818138916,18.768277106898445,1,0.37,0.4123711340206186,1,0.3162589857786745
Indiranagar,21,60.199999999999996,32,0.3226216187832326,36.59259759444764,1,0.0,0.5228758169934641,1,0.1007338171304546
Whitefield,21,70.0,28,0.6495551730673124,17.601981771868957,1,0.0,0.39436619718309857,1,0.15793822282022785
Electronic City,21,28.0,17,0.35637582103724486,35.8637224978704,1,0.5333333333333333,0.5862068965517241,1,0.34698504308711753
HSR Layout,21,56.0,44,0.7121620134792153,26.75849036564955,1,0.06666666666666665,0.7719298245614035,1,0.20344402724872873
Koramangala,21,81.19999999999999,20,0.8046687900653531,27.698331679301567,1,0.0,0.24330900243309006,1,0.26417304142678766
Indiranagar,22,26.1,39,0.8942450002362274,30.577343383194513,1,0.565,1.4391143911439113,0,0.564492720677375
Whitefield,22,31.5,47,0.24570110384973723,29.62337468861564,1,0.475,1.4461538461538461,0,0.45809275867617427
Electronic City,22,26.1,29,0.5912857329151389,37.14148359085828,1,0.565,1.070110701107011,0,0.3894623490053636
HSR Layout,22,45.9,20,0.5815338774457974,31.794947414401552,1,0.235,0.4264392324093817,0,0.2785244512676458
Koramangala,22,39.6,21,0.5801797207007242,22.54578244686209,1,0.33999999999999997,0.5172413793103449,0,0.24848132270801196
Indiranagar,23,40.5,28,0.2366522619360853,39.81345174763695,1,0.32499999999999996,0.6746987951807228,0,0.30642562902107406
Whitefield,23,21.6,41,0.216966315914921,28.530766469028602,1,0.6399999999999999,1.8141592920353982,0,0.4997256307206362
Electronic City,23,22.5,22,0.4541385601193373,21.672268653739067,1,0.625,0.9361702127659575,0,0.4733992529457783
HSR Layout,23,26.1,47,0.36950128981747543,36.73924362356615,1,0.565,1.7343173431734316,0,0.5195431568496519
Koramangala,23,21.6,18,0.20227354978305623,22.031482263128243,1,0.6399999999999999,0.7964601769911503,0,0.37559181013217957
Indiranagar,0,45.0,45,0.8310343070290114,27.9690486450377,1,0.25,0.9782608695652174,0,0.2628801707493258
Whitefield,0,25.2,49,0.2618084235072613,31.858470530687715,1,0.5800000000000001,1.870229007633588,0,0.5000639410522051
Electronic City,0,34.2,16,0.7733875712199225,15.299495741651782,1,0.42999999999999994,0.45454545454545453,0,0.3693581958600788
HSR Layout,0,51.300000000000004,37,0.8783547401825282,16.289952838704203,1,0.1449999999999999,0.7074569789674952,0,0.3139286883268537
Koramangala,0,40.5,36,0.7975230842093577,32.57540306343557,1,0.32499999999999996,0.8674698795180723,0,0.3844757409275044
Indiranagar,1,16.048446245352423,23,0.24041539575568674,24.28867487507938,1,0.732525895910793,1.3490965492688245,0,0.5609580400242558
Whitefield,1,46.800000000000004,29,0.5936609476598396,15.151765570345308,1,0.21999999999999997,0.606694560669456,0,0.22339352491875306
Electronic City,1,12.548992398769132,24,0.43591246851255133,34.276107448474534,1,0.7908501266871811,1.771349432757841,0,0.6222114965464559
HSR Layout,1,32.4,40,0.6427064702995264,16.89255340395488,1,0.4600000000000001,1.1976047904191618,0,0.35255319023888454
Koramangala,1,38.7,33,0.2919909165988835,25.030911349078195,1,0.355,0.8312342569269521,0,0.32036700431928544
Indiranagar,2,22.5,24,0.690405766100475,30.18582940068735,1,0.625,1.0212765957446808,0,0.3686220563411723
Whitefield,2,25.2,53,0.8973122073516719,21.349686230125542,1,0.5800000000000001,2.0229007633587788,0,0.5545460235344519
Electronic City,2,22.5,44,0.36552170324364897,30.570003461932743,1,0.625,1.872340425531915,0,0.5206586630872417
HSR Layout,2,21.6,40,0.4616564230286384,32.5311477371172,1,0.6399999999999999,1.7699115044247786,0,0.5050988249322798
Koramangala,2,52.2,18,0.4138272167696004,22.03534653642227,1,0.13,0.3383458646616541,0,0.1504654371289656
Indiranagar,3,52.2,31,0.5910990668161651,21.00239740696219,1,0.13,0.5827067669172932,0,0.22661724724409257
Whitefield,3,47.7,35,0.6777757427584892,36.113481071484486,1,0.20499999999999996,0.7186858316221766,0,0.35175481234497125
Electronic City,3,40.5,54,0.6699934051173739,26.12873203494584,1,0.32499999999999996,1.3012048192771084,0,0.3826903117995091
HSR Layout,3,28.156943640024025,53,0.802604773518208,31.21475949157371,1,0.5307176059995996,1.8177488235511206,0,0.48767242234421593
Koramangala,3,41.4,45,0.3279171260203462,37.78103752562258,1,0.31000000000000005,1.0613207547169812,0,0.3035280497275678
Indiranagar,4,23.400000000000002,46,0.8387324900035442,16.40568575288653,1,0.61,1.8852459016393441,0,0.5949300694254132
Whitefield,4,20.7,40,0.6244985435634585,33.03713523591373,1,0.655,1.8433179723502304,0,0.47698143885336747
Electronic City,4,41.4,39,0.6394687003490037,26.34624442616033,1,0.31000000000000005,0.919811320754717,0,0.3310192958019453
HSR Layout,4,14.21898603868345,49,0.4632857016455915,22.601588437662567,1,0.7630168993552758,3.219662589574124,0,0.7492704411602318
Koramangala,4,10.191773784256025,26,0.7857224322267213,16.607538272282106,1,0.8301371035957329,2.3231348757759362,0,0.7298734159055157
Indiranagar,5,42.300000000000004,31,0.6640644914007279,27.56005549267958,1,0.29499999999999993,0.7159353348729791,0,0.4690136703909602
Whitefield,5,32.4,52,0.6988465660021064,19.166004693808095,1,0.4600000000000001,1.5568862275449102,0,0.450021736499957
Electronic City,5,40.5,27,0.6255330216174327,27.202378905525833,1,0.32499999999999996,0.6506024096385542,0,0.37936271516103365
HSR Layout,5,44.1,46,0.27806642527800984,25.80388637771588,1,0.265,1.0199556541019956,0,0.23735342927226388
Koramangala,5,27.0,48,0.33768048185601524,19.52660025297733,1,0.55,1.7142857142857142,0,0.44595810290325644
Indiranagar,6,18.517466154252944,45,0.8332917546948895,34.71732126599574,1,0.6913755640957843,2.3056271569449756,0,0.5826821907701375
Whitefield,6,18.0,16,0.3829548197278556,16.951348950135092,1,0.7,0.8421052631578947,0,0.5421304618640769
Electronic City,6,26.1,15,0.6728772494719995,28.784066970295356,1,0.565,0.5535055350553505,0,0.38296897434522675
HSR Layout,6,29.7,54,0.2530976500564445,20.048936859642247,1,0.505,1.7589576547231272,0,0.5391096227322513
Koramangala,6,50.4,25,0.5104509677850291,22.267495341173014,1,0.16000000000000003,0.48638132295719844,0,0.1433322769327599
Indiranagar,7,28.8,42,0.27242079859346713,21.993268670190375,1,0.52,1.4093959731543624,0,0.30008473610580816
Whitefield,7,27.900000000000002,41,0.7491224992382981,17.90472934798202,1,0.5349999999999999,1.4186851211072664,0,0.48518923713573864
Electronic City,7,23.400000000000002,45,0.8667884207171765,26.283098876096712,1,0.61,1.8442622950819672,0,0.6365063004110414
HSR Layout,7,52.2,23,0.6238169362965423,28.17298418261081,1,0.13,0.4323308270676692,0,0.1354335123066425
Koramangala,7,48.6,23,0.5303840420563579,21.943428713856427,1,0.18999999999999995,0.4637096774193548,0,0.17925507577905767
Indiranagar,8,36.0,33,0.857223699625715,22.780951171618366,1,0.4,0.8918918918918919,0,0.37630015071248135
Whitefield,8,28.8,47,0.500681814103022,33.54243440949195,1,0.52,1.5771812080536913,0,0.4671693973268229
Electronic City,8,17.62149974273269,44,0.593643522254724,21.966258513070457,1,0.7063083376211219,2.362860167434776,0,0.5533227921978121
HSR Layout,8,51.300000000000004,46,0.7865912336252749,15.28893049958503,1,0.1449999999999999,0.8795411089866156,0,0.30076531903827713
Koramangala,8,19.8,34,0.8899618932907667,24.203893509069697,1,0.6699999999999999,1.6346153846153846,0,0.6803250147203374
Indiranagar,9,23.400000000000002,51,0.8510340645490699,15.23389919768567,1,0.61,2.0901639344262293,0,0.5490926290554855
Whitefield,9,44.1,47,0.8095347727855049,19.65767935288367,1,0.265,1.0421286031042127,0,0.33905665907296323
Electronic City,9,24.3,27,0.8921273920366823,38.05024051224442,1,0.595,1.0671936758893281,0,0.5409051999255554
HSR Layout,9,48.6,27,0.5488802979634133,37.58770263392647,1,0.18999999999999995,0.5443548387096774,0,0.2917252262564927
Koramangala,9,24.3,42,0.6805550295351688,33.30228100556823,1,0.595,1.6600790513833992,0,0.559079613527601
Indiranagar,10,43.2,29,0.8554646202006884,27.282438746742642,1,0.2799999999999999,0.6561085972850679,0,0.3475311547285248
Whitefield,10,21.6,40,0.6420813399768808,39.732113932731835,1,0.6399999999999999,1.7699115044247786,0,0.5146716115954043
Electronic City,10,39.6,39,0.72714413240118,15.11198692299269,1,0.33999999999999997,0.960591133004926,0,0.3804776199371852
HSR Layout,10,52.2,38,0.41523315464390775,35.770878636702406,1,0.13,0.7142857142857143,0,0.10355249080790975
Koramangala,10,39.6,43,0.811598879434122,28.06078282624999,1,0.33999999999999997,1.0591133004926108,0,0.3233970310509122
Indiranagar,11,20.7,42,0.5353643447344603,38.65742301096104,1,0.655,1.935483870967742,0,0.5295074439656602
Whitefield,11,42.300000000000004,28,0.66729347125032,17.82209546229619,1,0.29499999999999993,0.6466512702078522,0,0.3143703399361405
Electronic City,11,33.300000000000004,19,0.8241965287494573,24.547437191063274,1,0.44499999999999995,0.553935860058309,0,0.35379552979157713
HSR Layout,11,31.5,50,0.6560838991435548,19.20615540069989,1,0.475,1.5384615384615385,0,0.48937307045441986
Koramangala,11,18.900000000000002,49,0.30758555938892645,15.92405875551401,1,0.6849999999999999,2.4623115577889445,0,0.4761367507860892
Indiranagar,12,78.39999999999999,44,0.21187860417516347,25.943484965440895,1,0.0,0.5541561712846348,1,0.033027432603117746
Whitefield,12,47.599999999999994,17,0.5157269706369207,31.905873904767617,1,0.20666666666666678,0.3497942386831276,1,0.25848469561784043
Electronic City,12,72.8,48,0.251692492372684,38.92554024498607,1,0.0,0.6504065040650406,1,0.1188637378205071
HSR Layout,12,53.199999999999996,41,0.8493733114302962,29.37691536231243,1,0.1133333333333334,0.7564575645756458,1,0.30611836219859234
Koramangala,12,46.199999999999996,41,0.32380513245450554,18.304598258452412,1,0.2300000000000001,0.8686440677966103,1,0.19346579768208433
Indiranagar,13,32.199999999999996,32,0.33387773801174037,33.13412882109255,1,0.4633333333333334,0.9638554216867471,1,0.28028657348243297
Whitefield,13,54.599999999999994,26,0.8782670920573048,23.55878754088321,1,0.09000000000000008,0.4676258992805756,1,0.255953277071812
Electronic City,13,71.39999999999999,47,0.35907366382876815,19.820779142833537,1,0.0,0.6491712707182321,1,0.07277998563413632
HSR Layout,13,39.199999999999996,46,0.8954038345586928,20.73323673510214,1,0.3466666666666668,1.1442786069651742,1,0.4414432772671413
Koramangala,13,64.39999999999999,23,0.72465246342722,33.08842338239913,1,0.0,0.3516819571865444,1,0.10251029900196838
Indiranagar,14,17.928048590615074,35,0.5682305374236688,15.27615900141621,1,0.7011991901564154,1.8491076791378134,0,0.6458296980727264
Whitefield,14,50.4,19,0.46658511612796627,15.18182453696479,1,0.16000000000000003,0.36964980544747084,0,0.137475891892463
Electronic City,14,37.800000000000004,52,0.25066134011225316,17.691060545836596,1,0.3699999999999999,1.3402061855670102,0,0.3912862069693076
HSR Layout,14,52.2,24,0.42149966107307335,33.797135715474106,1,0.13,0.45112781954887216,0,0.21659402992702148
Koramangala,14,35.1,54,0.6157608369648011,39.387112333759504,1,0.4149999999999999,1.4958448753462603,0,0.5114756562270625
Indiranagar,15,38.7,21,0.7569410800081153,21.526008332674913,1,0.355,0.5289672544080604,0,0.34895047123575273
Whitefield,15,21.6,49,0.8605414596435093,27.51861520506322,1,0.6399999999999999,2.168141592920354,0,0.7084722500042236
Electronic City,15,24.3,27,0.7587066851173139,34.505689101664366,1,0.595,1.0671936758893281,0,0.5821588426148576
HSR Layout,15,51.300000000000004,27,0.26656565986191055,21.0594114912314,1,0.1449999999999999,0.5162523900573613,0,0.19795867468500045
Koramangala,15,43.2,50,0.4527259047663285,29.262138858929585,1,0.2799999999999999,1.1312217194570136,0,0.20051689857896457
Indiranagar,16,33.300000000000004,51,0.6363902567375922,19.116298058620142,1,0.44499999999999995,1.486880466472303,0,0.47488653017047544
Whitefield,16,18.426124808270554,53,0.37618775940931315,24.49263056609722,1,0.6928979198621574,2.72828474660245,0,0.6067409867477703
Electronic City,16,52.2,36,0.7567149231077799,17.018977248557206,1,0.13,0.6766917293233082,0,0.295675936887264
HSR Layout,16,45.9,47,0.8752141268373212,35.900572918519416,1,0.235,1.0021321961620469,0,0.3164685512644998
Koramangala,16,20.7,32,0.5290838362465282,39.086466550948685,1,0.655,1.4746543778801844,0,0.5879343130538922
